statement_id,source_artifact_id,source_representation_id,location,location_detail,source_wording,pass1_repetition_class,statement_kind,claim_status,actionability_class,epistemic_scope,independence,evidence_relation,evidence_strength,ambiguity_flag,classification_notes
STMT-HN-0350,SRC-HN-001,SREP-HN-001,paragraph:24,style=Normal,This makes the clinically useful question 'Is zinc adequate and balanced with copper?' rather than 'How much zinc can we take?',unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0351,SRC-HN-001,SREP-HN-001,paragraph:25,style=Heading 2,3.2 Zinc laboratory strategy,unclear,laboratory_claim,candidate,none,source_assertion,unclear,,0,none,Wording refers to laboratory/biomarker measurement content. Not evaluated for factual truth; historical source wording only.
STMT-HN-0352,SRC-HN-001,SREP-HN-001,paragraph:26,style=List Bullet,"Serum or plasma zinc: useful but imperfect; interpret with clinical context, inflammation, timing and fasting status as appropriate.",unclear,laboratory_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0353,SRC-HN-001,SREP-HN-001,paragraph:27,style=List Bullet,Copper and ceruloplasmin: particularly important when zinc intake is high or zinc supplementation is prolonged.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0354,SRC-HN-001,SREP-HN-001,paragraph:28,style=List Bullet,CBC: helps detect anemia or cytopenias that may accompany nutritional problems.,unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0355,SRC-HN-001,SREP-HN-001,paragraph:29,style=List Bullet,Iron studies: zinc and iron problems can coexist but should be distinguished.,unclear,nutritional_claim,candidate,recommendation,source_recommendation,unclear,,0,boundary_ambiguous,Contains both descriptive/claim content and action-directed language. Not evaluated for factual truth; historical source wording only.
STMT-HN-0356,SRC-HN-001,SREP-HN-001,paragraph:30,style=List Bullet,Diet/supplement review: calculate total zinc from food + supplements + fortified products.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0357,SRC-HN-001,SREP-HN-001,paragraph:31,style=Heading 2,3.3 Zinc-rich food strategy,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0358,SRC-HN-001,SREP-HN-001,paragraph:32,style=Normal,"Highest-value food patterns: oysters and other shellfish; beef; poultry; fish; eggs/dairy; pumpkin seeds; legumes; nuts; whole grains. Plant zinc is less bioavailable when phytate is high, so soaking, sprouting, fermenting and cooking can improve mineral bioavailability.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0359,SRC-HN-001,SREP-HN-001,paragraph:33,style=Normal,"Avoid treating a low-normal serum zinc result as proof of deficiency without context. Conversely, do not use high-dose zinc empirically for hair growth; NIH specifically notes that correcting deficiency is different from taking extra zinc to make hair thicker.",unclear,warning_or_boundary,candidate,recommendation,source_recommendation,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0360,SRC-HN-001,SREP-HN-001,paragraph:34,style=Heading 1,4. Sulfur amino acids and glutathione,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0361,SRC-HN-001,SREP-HN-001,paragraph:35,style=Normal,"Hair keratin is sulfur-rich, particularly through cysteine and disulfide bonding. Methionine can contribute to cysteine production through transsulfuration. Cysteine, together with glutamate and glycine, is also a substrate for glutathione. This creates a useful bridge between hair-shaft construction and cellular redox physiology.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0362,SRC-HN-001,SREP-HN-001,paragraph:36,style=Normal,"Food sources to rotate: eggs, fish, poultry, lean meat, dairy, legumes, sesame/sunflower/pumpkin seeds, nuts and mushrooms.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0363,SRC-HN-001,SREP-HN-001,paragraph:37,style=Heading 1,5. Mitochondrial/B1 → PDH → TCA framework,unclear,unclear,candidate,informational,source_assertion,unclear,,0,type_ambiguous,Wording does not reliably fit a single statement_kind; left conservative. Not evaluated for factual truth; historical source wording only.
STMT-HN-0364,SRC-HN-001,SREP-HN-001,paragraph:38,style=Normal,"A growing follicle has high biosynthetic and energetic demand. Thiamine diphosphate is a cofactor for pyruvate dehydrogenase, which connects glycolysis-derived pyruvate to acetyl-CoA and the TCA cycle. This supports the hypothesis that severe B1 deficiency or broader mitochondrial dysfunction could impair follicular growth capacity. However, current evidence does not justify the claim that B1 supplementation directly raises β-catenin in human follicles.",unclear,hypothesis,candidate,informational,source_hypothesis,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0365,SRC-HN-001,SREP-HN-001,paragraph:39,style=List Bullet,B1/ThDP → PDH → acetyl-CoA → TCA → NADH/FADH2 → ETC → ATP.,unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0366,SRC-HN-001,SREP-HN-001,paragraph:40,style=List Bullet,B2 → FAD-dependent enzymes; B3 → NAD/NADP; B5 → CoA; magnesium → many ATP-dependent enzymes.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0367,SRC-HN-001,SREP-HN-001,paragraph:41,style=List Bullet,"Energy status interfaces with AMPK, mTOR and PI3K/AKT; these pathways can intersect with GSK-3β and Wnt signaling.",unclear,mechanistic,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0368,SRC-HN-001,SREP-HN-001,paragraph:42,style=Heading 1,6. Core laboratory panel,unclear,laboratory_claim,candidate,none,source_assertion,unclear,,0,none,Wording refers to laboratory/biomarker measurement content. Not evaluated for factual truth; historical source wording only.
STMT-HN-0369,SRC-HN-001,SREP-HN-001,paragraph:43,style=Heading 1,7. Food intervention architecture,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0370,SRC-HN-001,SREP-HN-001,paragraph:44,style=List Bullet,"Protein anchor: aim for substantial protein at each major meal, individualized to body size, activity and clinical context.",unclear,clinical_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0371,SRC-HN-001,SREP-HN-001,paragraph:45,style=List Bullet,"Iron/zinc anchor: rotate seafood, shellfish, lean beef, poultry and legumes.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0372,SRC-HN-001,SREP-HN-001,paragraph:46,style=List Bullet,"Sulfur/redox anchor: eggs, fish, poultry, legumes, seeds and adequate protein.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0373,SRC-HN-001,SREP-HN-001,paragraph:47,style=List Bullet,"B-vitamin/mitochondrial anchor: whole grains/legumes as tolerated, eggs, meat, fish, mushrooms, nuts/seeds and leafy vegetables.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0374,SRC-HN-001,SREP-HN-001,paragraph:48,style=List Bullet,"Selenium/omega-3 anchor: seafood, especially fatty fish; use Brazil nuts cautiously because selenium content is highly variable.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0375,SRC-HN-001,SREP-HN-001,paragraph:49,style=List Bullet,"Plant-diversity anchor: mushrooms, cruciferous vegetables, berries, herbs, colorful vegetables and legumes.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0376,SRC-HN-001,SREP-HN-001,paragraph:50,style=List Bullet,"Fat anchor: extra-virgin olive oil, avocado, nuts/seeds and fatty fish.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0377,SRC-HN-001,SREP-HN-001,paragraph:51,style=Heading 1,8. High-value meal templates,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
